time,pelvis_tx,pelvis_ty,pelvis_tilt,q_hip_r,q_knee_r,q_ankle_r,q_hip_l,q_knee_l,q_ankle_l
3.16,3.7919999999999994,0.04875224603996145,-0.006674440454269277,0.011110922970363592,-0.20461232631751453,0.11762377400543181,0.33050575152136724,-0.9702397840744627,-0.045105768596738996
3.17,3.8039999999999994,0.049321760751602585,-0.008525120659280848,-0.002827330503226782,-0.19482800000561193,0.11704155486498186,0.34150815181283106,-0.9273348758060596,-0.028622183971424353
3.1799999999999997,3.8159999999999994,0.049678472570764666,-0.010784543904556772,-0.015756950630881384,-0.18591216937639174,0.11676363125862664,0.3519727091121818,-0.8806582489171043,-0.018213398910870624
3.19,3.8279999999999994,0.04981955951371453,-0.01344688411847886,-0.02769066616652932,-0.17791299428415708,0.1169294535812321,0.36157557789295525,-0.8302862962387219,-0.007701369227066837
3.1999999999999997,3.8399999999999994,0.04975989844141621,-0.01650721234583998,-0.03862821293270321,-0.17087736033662485,0.11755243875587063,0.3698161140443501,-0.7749794272454064,-0.00019598775475689309
3.21,3.8519999999999994,0.049509175926370795,-0.01994394327932097,-0.048595900134839116,-0.164845838875243,0.11864684838231924,0.37624587914628144,-0.7141758035883695,0.005244625483469419
3.2199999999999998,3.8639999999999994,0.04907125159909396,-0.023731354856089577,-0.05760978211179698,-0.15988045992128894,0.12025434062471065,0.3809025043645898,-0.6484800308033168,0.007297221199161717
3.23,3.8759999999999994,0.04844932747188773,-0.027728976221022085,-0.0659434893839598,-0.1558464999755515,0.12236606960679097,0.3836527741110774,-0.5784710360680567,0.005003788814967537
3.2399999999999998,3.8879999999999995,0.047654074460661,-0.03182064434012011,-0.07376170662921792,-0.15275857485014116,0.12498003647850028,0.38408345388675585,-0.5036894541858044,-0.0020636475616129506
3.25,3.8999999999999995,0.04668124378934148,-0.035768300572256315,-0.08142431306779968,-0.1505779289959685,0.12814399354607298,0.38216641244394206,-0.4262282675500693,-0.006696063515969024
3.26,3.9119999999999995,0.04554549765292713,-0.03926969160917092,-0.08933699716296868,-0.14930300900364452,0.13176312468567186,0.37786772492582976,-0.3482091027194301,-0.009723828629740762
3.27,3.9239999999999995,0.04426497623346005,-0.042183737476190586,-0.09751699970233535,-0.14923595559175917,0.13577136652172692,0.371956358465221,-0.27318358336827103,-0.010215100639067455
3.28,3.9359999999999995,0.04287291642074861,-0.0443700060317935,-0.10597217934356816,-0.15067206336706504,0.13997409744047107,0.3650368096855986,-0.2041843394052681,-0.008438454530739142
3.29,3.9479999999999995,0.04140712675896665,-0.04570856402149572,-0.11471241950622858,-0.15384568518871863,0.144126110132589,0.35766403977968925,-0.14406135759874322,-0.002045674150070107
3.3,3.9599999999999995,0.039912690619459984,-0.04617302749223199,-0.12361114987820908,-0.15899287471706525,0.1479314683150524,0.35044773805793156,-0.09493410364603122,0.0067676672497522196
3.31,3.9719999999999995,0.03843149575857898,-0.0458227066960134,-0.1324229714650575,-0.16636114505686947,0.15111847859648084,0.3440222885944165,-0.05850759798096213,0.016639398163043082
3.32,3.9839999999999995,0.03700273871508474,-0.044785823618651056,-0.1407978053630253,-0.17622271573087694,0.1534316681371021,0.3389798115771646,-0.03565975022791324,0.022362949240169298
3.33,3.9959999999999996,0.035653032037120044,-0.04321908686628518,-0.1483823946287937,-0.18879874735493118,0.1546497774528076,0.3358434512875476,-0.026919450383670267,0.021583741217389672
3.34,4.007999999999999,0.034397887387826905,-0.04128424585620134,-0.1548434653429466,-0.20427290196087564,0.15456843804477494,0.3349087550938032,-0.03198579592514837,0.012433092089105422
3.35,4.02,0.03324185703278422,-0.03911171643708234,-0.15991540308107077,-0.22279406716649225,0.15299098590654733,0.3360761387667215,-0.04956605048129689,-0.005515840619194164
3.36,4.031999999999999,0.03218997274597584,-0.03641369534681114,-0.16425877913031098,-0.24381459314485907,0.14939421702005307,0.33698860264367875,-0.07458031298769563,-0.028623886241103652
3.37,4.044,0.03125747715564375,-0.03283589132323667,-0.16859668267826441,-0.2668203406681224,0.14316612012909463,0.33427896178550276,-0.09867518117330985,-0.05046661186579485
3.38,4.055999999999999,0.030469628128879402,-0.028619384844838697,-0.172221604023577,-0.2924080707277839,0.13399861575993469,0.3282221675948229,-0.11948994735903305,-0.0686887468874099
3.3899999999999997,4.068,0.029849687765892044,-0.02417669462323469,-0.17391648659214895,-0.32162447989037607,0.12160112005703089,0.3210582997731377,-0.1397739979508128,-0.08130222136427581
3.4,4.079999999999999,0.029427768236791257,-0.019644255251580697,-0.17300812273636434,-0.3550956881952841,0.10521203926416507,0.31359472732112936,-0.16104152846846556,-0.08462115661040145
3.41,4.092,0.029221563067512706,-0.015338533142870557,-0.16848739927675344,-0.39355092213216547,0.08388541836962084,0.3064646863019196,-0.18352994095066474,-0.0791499559095748
3.42,4.103999999999999,0.029200621090453842,-0.01230632818421454,-0.15798112202148934,-0.4383394123099622,0.056757099152736856,0.30366821712681347,-0.21231507374769146,-0.061362416173511625
3.4299999999999997,4.116,0.02938712602442242,-0.010084230668236608,-0.1423793431481095,-0.4881839853866436,0.021561421190424652,0.30238869702776794,-0.24262760961333873,-0.03692111373137521
3.44,4.127999999999999,0.029792654500066233,-0.007962318258893656,-0.12335368158122849,-0.5407986002639918,-0.024239803777015647,0.2986596120570167,-0.267799641758664,-0.014991255035683854
3.45,4.14,0.030385933052144043,-0.005867929694664235,-0.10179189523920416,-0.5935899274589745,-0.08313277178072692,0.29192320212006023,-0.2868336861616163,0.003324116865083233
3.46,4.151999999999999,0.031126838733445166,-0.003959045303817371,-0.07871546903758395,-0.6430673471398674,-0.15746029973112918,0.2828504447397009,-0.30064528112132477,0.01889070093659336
3.4699999999999998,4.164,0.031947844308579325,-0.0024380349813931364,-0.05472758203511392,-0.6876474700480587,-0.24477992380268807,0.27248336416084007,-0.31066562239706025,0.032333848285131646
3.48,4.175999999999999,0.032649760555574545,-0.001258605442441725,-0.029087667664721754,-0.7357612968127203,-0.30592115799891856,0.26175206306402954,-0.3188718099805746,0.04588433886029753
3.4899999999999998,4.188,0.033269935423835995,-0.00019241073395984964,-0.002459425348462391,-0.7875432930749575,-0.33752147347401534,0.2502609806515671,-0.32510417431570104,0.059436927872795656
3.5,4.199999999999999,0.03385992979258551,0.0008181361639200507,0.024774902822065282,-0.8417360278664715,-0.3443002538184037,0.23768830360122953,-0.3289153262624579,0.07282358780164955
3.51,4.212,0.03447884102708993,0.0014176385640563842,0.05321093229849514,-0.895805655992934,-0.33823239039017117,0.22454882078961166,-0.3302621443605341,0.08515127898569583
3.52,4.223999999999999,0.03516328061214239,0.0016898655481736241,0.08239159438922743,-0.9480437354811354,-0.32659090181742045,0.21066408872088324,-0.3290214661263091,0.0962330023373959
3.53,4.236,0.03594152523014414,0.0017136960828544841,0.11168778279258844,-0.9966292854006761,-0.31225120480049945,0.19589605282297537,-0.3251346602340081,0.10585207312791162
3.54,4.247999999999999,0.03683118639306138,0.0015124805554957404,0.14059534899857623,-1.0398405042482686,-0.2963139091066426,0.180277346774073,-0.3187049702647217,0.11370221992263817
3.55,4.26,0.03784316655704803,0.0011433830016040962,0.16835998062857682,-1.0756827870224492,-0.277285346326722,0.16381308943872927,-0.3098731061168116,0.11948493534868196
3.56,4.271999999999999,0.03898207314744764,0.0006778276598576471,0.19408155706399327,-1.101894575361551,-0.25365390078624284,0.14661480988404926,-0.29898958940361714,0.12278557277127587
3.57,4.284,0.04023032735109902,0.00012427739566807684,0.21746075087287048,-1.1174419867601642,-0.227035269289361,0.12916224593687034,-0.286908207578645,0.12331841897396828
3.58,4.295999999999999,0.04155872519862831,-0.00047465476104812217,0.238242043501142,-1.1217274596204387,-0.19972677257285296,0.11184323368164752,-0.2745812090481902,0.12211293721585241
3.59,4.308,0.04290963874689306,-0.001125414987734871,0.2568601627726924,-1.116424132041776,-0.17179107171415212,0.09486760383643755,-0.26263432814864146,0.12101590602395734
3.5999999999999996,4.319999999999999,0.04424026529751123,-0.0018178597922681285,0.2733668613916907,-1.1023422013953104,-0.14221732376624258,0.07814315626061188,-0.2510018711557773,0.1204115170476878
3.61,4.332,0.04550389645037637,-0.002625351836244982,0.2882890250732962,-1.0807798967493483,-0.11468100470015523,0.06179678696986525,-0.23968848875230636,0.11991595517091443
3.62,4.343999999999999,0.04665643058998842,-0.0036131263658349846,0.3020402786447182,-1.053010180583065,-0.09039109991153366,0.04594492850611488,-0.22872881687555963,0.11933838432037792
3.63,4.356,0.0476646709694986,-0.0047800491789632615,0.31460743969365645,-1.0196840632997772,-0.06733025909715556,0.030473151195781645,-0.21792678315995076,0.11861767178833002
3.6399999999999997,4.367999999999999,0.04849755821356165,-0.006226284418178038,0.32639211241924454,-0.9817592417937465,-0.047295045079876155,0.01568092300327037,-0.20761745917345314,0.11789149569321522
3.65,4.379999999999999,0.04913857044957457,-0.008004157702725586,0.3374944366219121,-0.9394661572060908,-0.03300668299174245,0.0016994098843901182,-0.19794669785989555,0.11726970238785363
3.66,4.3919999999999995,0.049570581538810186,-0.010125674948378231,0.3479852690537381,-0.8935429294397694,-0.023208922488189107,-0.011503872824893678,-0.18886523270879413,0.11688280392291786
3.67,4.404,0.049786490713730445,-0.012613776098332152,0.3576885017920962,-0.844129947589366,-0.014303780454234163,-0.023853025490842096,-0.18050765937654983,0.1168733770169036
3.6799999999999997,4.4159999999999995,0.04978483456505908,-0.015485097909379086,0.3664238681562591,-0.7912645103614286,-0.0033894071045968465,-0.03527164556416658,-0.17302425708839578,0.11737448612853502
3.69,4.427999999999999,0.04958474704045945,-0.01876437722075386,0.3739006762440585,-0.7338919118478211,0.002746524496517265,-0.045661430092824896,-0.1665565353682651,0.11836925917808534
3.7,4.4399999999999995,0.04919927214608646,-0.02239816970384919,0.3794078126924439,-0.6710065342344552,0.008060937295106659,-0.05511013440090302,-0.16111251857708095,0.11982924626324054
3.71,4.452,0.04864188818431077,-0.026366000595261806,0.38270637832545734,-0.6018975627468336,0.007435434182831722,-0.06360738223132147,-0.15678590186722582,0.12175472471351544
3.7199999999999998,4.4639999999999995,0.04791103198335114,-0.030471055354944997,0.3836243026450888,-0.5274664508232849,0.0010515059512603948,-0.07154515142728371,-0.15336583243773397,0.12414352920289227
3.73,4.475999999999999,0.047002593676783236,-0.03454831629670322,0.3822472164725727,-0.4494215891950076,-0.006785859620373158,-0.07914938230560292,-0.1508837151874198,0.12708850446092881
3.7399999999999998,4.4879999999999995,0.04591432229653437,-0.03834934544844755,0.37889074087656954,-0.3708958230598465,-0.011994709437322622,-0.08670844380411205,-0.14944806050828965,0.13063463070471898
3.75,4.5,0.04467014757375325,-0.04156790366852246,0.3736625048761141,-0.2946087221337399,-0.01265805013304821,-0.09461599960986493,-0.14907106053954078,0.13461109967702384
3.76,4.512,0.04330164428980219,-0.04401140596018299,0.3669365072245662,-0.2233181299636654,-0.007693695240814747,-0.10299425348029582,-0.14997043937152818,0.13881395479163366
3.77,4.523999999999999,0.04185149605605509,-0.045621746223344486,0.35951811689396007,-0.15979935988351238,-0.00204144778018247,-0.111683604475301,-0.15253064055985796,0.14301767400039408
3.78,4.536,0.04036091668531969,-0.04634460464938409,0.3520831316185193,-0.10674160174693023,0.00540152215091098,-0.1205966792407545,-0.15699254891657824,0.1469525231708743
3.79,4.548,0.03887280028383179,-0.04622727672716031,0.34533780155917604,-0.06616241515662735,0.013647650549828739,-0.12950465002417133,-0.1635990745450929,0.15033939423679277
3.8,4.56,0.03742585798928352,-0.04538724789421448,0.3399619629888828,-0.03944138426779055,0.020387414483426736,-0.13806050027189026,-0.17264749350522385,0.15294229199125492
3.81,4.571999999999999,0.03605067831131548,-0.04398716855327371,0.3365411966394673,-0.027225186989876898,0.022176627302582252,-0.14587692999123944,-0.1844036642254291,0.15453829755307305
3.82,4.584,0.0347661342447496,-0.042205242922337995,0.33547281851545413,-0.029389182303014717,0.01615354146071514,-0.15257654899265533,-0.19908959205717341,0.15492947289328546
3.83,4.596,0.03357873335022831,-0.04018990006548752,0.3368052500798688,-0.04494675203263612,0.001334340685824732,-0.15785638619087872,-0.21687721482342293,0.15392514191538276
3.84,4.608,0.03249788690893295,-0.037652983687427796,0.3380914727781623,-0.0685839230173638,-0.021101268752866994,-0.1623560461747888,-0.2372584584878439,0.15098820306858568
