time,marker_marker_hip_r_x,marker_marker_hip_r_y,marker_marker_hip_r_z,marker_marker_hip_l_x,marker_marker_hip_l_y,marker_marker_hip_l_z,marker_marker_shoulder_r_x,marker_marker_shoulder_r_y,marker_marker_shoulder_r_z,marker_marker_shoulder_l_x,marker_marker_shoulder_l_y,marker_marker_shoulder_l_z,marker_marker_knee_r_x,marker_marker_knee_r_y,marker_marker_knee_r_z,marker_marker_ankle_r_x,marker_marker_ankle_r_y,marker_marker_ankle_r_z,marker_marker_heel_r_x,marker_marker_heel_r_y,marker_marker_heel_r_z,marker_marker_toe_r_x,marker_marker_toe_r_y,marker_marker_toe_r_z,marker_marker_knee_l_x,marker_marker_knee_l_y,marker_marker_knee_l_z,marker_marker_ankle_l_x,marker_marker_ankle_l_y,marker_marker_ankle_l_z,marker_marker_heel_l_x,marker_marker_heel_l_y,marker_marker_heel_l_z,marker_marker_toe_l_x,marker_marker_toe_l_y,marker_marker_toe_l_z
1.75,2.12071,0.96785605,0.031666666,2.12071,0.96785605,-0.031666666,2.1600962,1.5796301,0.05277778,2.1600962,1.5796301,-0.05277778,2.2698317,0.58972883,0.02111111,2.07309,0.15730986,0.02111111,1.9670572,0.14047375,0.015833333,2.1889086,0.039634034,0.015833333,2.1049335,0.5559783,-0.02111111,2.0185134,0.09484032,-0.02111111,1.9256753,0.04141842,-0.015833333,2.1693475,0.038162094,-0.015833333
1.76,2.1326182,0.9677951,0.031666666,2.1326182,0.9677951,-0.031666666,2.1737611,1.5794536,0.05277778,2.1737611,1.5794536,-0.05277778,2.2842333,0.5907301,0.02111111,2.1117117,0.14811441,0.02111111,2.0070148,0.12436465,0.015833333,2.2353456,0.039207444,0.015833333,2.1105914,0.55595136,-0.02111111,2.0208764,0.095577925,-0.02111111,1.9276949,0.042760648,-0.015833333,2.1713417,0.037967935,-0.015833333
1.77,2.1445134,0.9675275,0.031666666,2.1445134,0.9675275,-0.031666666,2.1876616,1.5790478,0.05277778,2.1876616,1.5790478,-0.05277778,2.2979488,0.5912565,0.02111111,2.1513562,0.1395109,0.02111111,2.04844,0.10896725,0.015833333,2.282009,0.03945277,0.015833333,2.116525,0.555812,-0.02111111,2.0233622,0.09624168,-0.02111111,1.9298388,0.0440399,-0.015833333,2.173451,0.037735082,-0.015833333
1.78,2.1563966,0.9670677,0.031666666,2.1563966,0.9670677,-0.031666666,2.2017667,1.5784272,0.05277778,2.2017667,1.5784272,-0.05277778,2.3107133,0.5911976,0.02111111,2.1918693,0.13161293,0.02111111,2.0912738,0.09413783,0.015833333,2.3291366,0.04114744,0.015833333,2.12272,0.55556226,-0.02111111,2.025938,0.09684062,-0.02111111,1.9320705,0.045270827,-0.015833333,2.1756392,0.037460983,-0.015833333
1.79,2.168269,0.96642965,0.031666666,2.168269,0.96642965,-0.031666666,2.2160647,1.5776043,0.05277778,2.2160647,1.5776043,-0.05277778,2.3224404,0.59052336,0.02111111,2.233332,0.124652416,0.02111111,2.135517,0.08042406,0.015833333,2.3764238,0.04367359,0.015833333,2.1291914,0.55520487,-0.02111111,2.0285916,0.09738544,-0.02111111,1.9343754,0.04647026,-0.015833333,2.177891,0.03714729,-0.015833333
1.7999999999999998,2.1801367,0.96561587,0.031666666,2.1801367,0.96561587,-0.031666666,2.2304409,1.5765891,0.05277778,2.2304409,1.5765891,-0.05277778,2.333139,0.58923864,0.02111111,2.2752957,0.11903149,0.02111111,2.1806684,0.068330124,0.015833333,2.4234507,0.047271192,0.015833333,2.1358526,0.5547327,-0.02111111,2.031241,0.097877204,-0.02111111,1.9366724,0.04763803,-0.015833333,2.180125,0.036797184,-0.015833333
1.81,2.1920047,0.9646256,0.031666666,2.1920047,0.9646256,-0.031666666,2.2447994,1.5753887,0.05277778,2.2447994,1.5753887,-0.05277778,2.342907,0.587392,0.02111111,2.3170958,0.11510125,0.02111111,2.226109,0.058116306,0.015833333,2.4697454,0.05281146,0.015833333,2.1426773,0.5541366,-0.02111111,2.0338182,0.09832099,-0.02111111,1.9388933,0.048782744,-0.015833333,2.1822734,0.036419474,-0.015833333
1.8199999999999998,2.2038815,0.9634616,0.031666666,2.2038815,0.9634616,-0.031666666,2.2589974,1.5740196,0.05277778,2.2589974,1.5740196,-0.05277778,2.351971,0.58509094,0.02111111,2.357673,0.113056004,0.02111111,2.2707725,0.05001156,0.015833333,2.5142262,0.060825385,0.015833333,2.1496484,0.55341,-0.02111111,2.0362432,0.0987311,-0.02111111,1.9409524,0.049930457,-0.015833333,2.1842487,0.036015105,-0.015833333
1.83,2.215777,0.96215355,0.031666666,2.215777,0.96215355,-0.031666666,2.272858,1.572531,0.05277778,2.272858,1.572531,-0.05277778,2.360495,0.58244264,0.02111111,2.3960235,0.112769336,0.02111111,2.3135679,0.04401332,0.015833333,2.5557466,0.07114496,0.015833333,2.1567273,0.5525754,-0.02111111,2.0384343,0.09915078,-0.02111111,1.9427583,0.051144272,-0.015833333,2.1859548,0.035581473,-0.015833333
1.8399999999999999,2.2276974,0.9607368,0.031666666,2.2276974,0.9607368,-0.031666666,2.2862694,1.5709729,0.05277778,2.2862694,1.5709729,-0.05277778,2.3687081,0.57958305,0.02111111,2.4313183,0.113875836,0.02111111,2.353522,0.03989127,0.015833333,2.5933373,0.08319636,0.015833333,2.1639454,0.5516578,-0.02111111,2.0403628,0.099629134,-0.02111111,1.9442706,0.052500013,-0.015833333,2.1873434,0.03510925,-0.015833333
1.85,2.239645,0.959255,0.031666666,2.239645,0.959255,-0.031666666,2.2991996,1.569396,0.05277778,2.2991996,1.569396,-0.05277778,2.3769662,0.5766989,0.02111111,2.463069,0.11587733,0.02111111,2.3896978,0.03750608,0.015833333,2.6264768,0.095147215,0.015833333,2.171399,0.5506848,-0.02111111,2.0420616,0.10022038,-0.02111111,1.9455088,0.05408235,-0.015833333,2.1884217,0.034588203,-0.015833333
1.8599999999999999,2.2516215,0.9577502,0.031666666,2.2516215,0.9577502,-0.031666666,2.3116171,1.567848,0.05277778,2.3116171,1.567848,-0.05277778,2.3855743,0.5739416,0.02111111,2.490797,0.118124306,0.02111111,2.421404,0.036216456,0.015833333,2.6548429,0.10616669,0.015833333,2.1791503,0.549683,-0.02111111,2.043557,0.10097724,-0.02111111,1.9464898,0.05597097,-0.015833333,2.189192,0.034009144,-0.015833333
1.87,2.2636251,0.9562644,0.031666666,2.2636251,0.9562644,-0.031666666,2.3235493,1.5663693,0.05277778,2.3235493,1.5663693,-0.05277778,2.394811,0.5714447,0.02111111,2.5143225,0.119992584,0.02111111,2.4481926,0.035437554,0.015833333,2.6784728,0.1151731,0.015833333,2.1872785,0.5486765,-0.02111111,2.0449119,0.1019482,-0.02111111,1.94727,0.058239173,-0.015833333,2.189691,0.033364072,-0.015833333
1.88,2.2756526,0.954834,0.031666666,2.2756526,0.954834,-0.031666666,2.3350642,1.5649889,0.05277778,2.3350642,1.5649889,-0.05277778,2.404916,0.56931806,0.02111111,2.5336776,0.1209864,0.02111111,2.469809,0.034719087,0.015833333,2.697687,0.12108119,0.015833333,2.1958838,0.5476804,-0.02111111,2.0462098,0.103176236,-0.02111111,1.9479285,0.060953353,-0.015833333,2.1899729,0.032647856,-0.015833333
1.8900000000000001,2.287698,0.9534863,0.031666666,2.287698,0.9534863,-0.031666666,2.3462553,1.5637238,0.05277778,2.3462553,1.5637238,-0.05277778,2.4160707,0.5676428,0.02111111,2.549062,0.120813936,0.02111111,2.4861755,0.033830687,0.015833333,2.713002,0.12291758,0.015833333,2.2050633,0.5466999,-0.02111111,2.047544,0.10469484,-0.02111111,1.948559,0.064167924,-0.015833333,2.1901011,0.031854257,-0.015833333
1.9,2.2997563,0.95223695,0.031666666,2.2997563,0.95223695,-0.031666666,2.357226,1.5625778,0.05277778,2.357226,1.5625778,-0.05277778,2.4283693,0.56646407,0.02111111,2.5607712,0.11941281,0.02111111,2.4974256,0.032755077,0.015833333,2.7249115,0.12014429,0.015833333,2.2149036,0.5457302,-0.02111111,2.049007,0.10652876,-0.02111111,1.9492579,0.067925975,-0.015833333,2.1901345,0.030977935,-0.015833333
1.9100000000000001,2.3118217,0.95108944,0.031666666,2.3118217,0.95108944,-0.031666666,2.3680613,1.5615449,0.05277778,2.3680613,1.5615449,-0.05277778,2.441769,0.5657757,0.02111111,2.5691268,0.11692473,0.02111111,2.503922,0.031641543,0.015833333,2.7336864,0.112850875,0.015833333,2.2254708,0.5447576,-0.02111111,2.0506742,0.108697236,-0.02111111,1.9501073,0.07226495,-0.015833333,2.1901104,0.030013427,-0.015833333
1.92,2.323904,0.95005894,0.031666666,2.323904,0.95005894,-0.031666666,2.3785949,1.5606551,0.05277778,2.3785949,1.5606551,-0.05277778,2.455365,0.5652705,0.02111111,2.5744493,0.11365494,0.02111111,2.5063827,0.030626852,0.015833333,2.7393723,0.102059126,0.015833333,2.2366095,0.54380816,-0.02111111,2.052466,0.11124691,-0.02111111,1.9510345,0.07725419,-0.015833333,2.189893,0.028949328,-0.015833333
1.93,2.3360991,0.9486934,0.031666666,2.3360991,0.9486934,-0.031666666,2.3871117,1.559608,0.05277778,2.3871117,1.559608,-0.05277778,2.4674942,0.5638313,0.02111111,2.5712674,0.10772002,0.02111111,2.4984283,0.028863613,0.015833333,2.735989,0.08319256,0.015833333,2.2479053,0.54243094,-0.02111111,2.0481415,0.116226286,-0.02111111,1.945268,0.08673077,-0.015833333,2.1815438,0.027061261,-0.015833333
1.94,2.3482425,0.9480506,0.031666666,2.3482425,0.9480506,-0.031666666,2.3965402,1.5591857,0.05277778,2.3965402,1.5591857,-0.05277778,2.4783497,0.562685,0.02111111,2.5724607,0.10410079,0.02111111,2.497067,0.027708422,0.015833333,2.7365835,0.0726364,0.015833333,2.2603943,0.5416229,-0.02111111,2.0503058,0.119966656,-0.02111111,1.9465047,0.09375442,-0.015833333,2.1805043,0.025703736,-0.015833333
1.95,2.3603873,0.9475844,0.031666666,2.3603873,0.9475844,-0.031666666,2.4059303,1.558931,0.05277778,2.4059303,1.558931,-0.05277778,2.4891257,0.56168866,0.02111111,2.57313,0.1007615,0.02111111,2.495503,0.026660658,0.015833333,2.7363977,0.063489825,0.015833333,2.2739584,0.54082686,-0.02111111,2.0530908,0.12422195,-0.02111111,1.9483747,0.101703286,-0.015833333,2.179424,0.024224252,-0.015833333
1.96,2.3725271,0.94731396,0.031666666,2.3725271,0.94731396,-0.031666666,2.4154086,1.5588529,0.05277778,2.4154086,1.5588529,-0.05277778,2.5001533,0.56098354,0.02111111,2.573147,0.0977647,0.02111111,2.4937303,0.025582623,0.015833333,2.7354405,0.056614924,0.015833333,2.2888734,0.5400387,-0.02111111,2.0567806,0.12903795,-0.02111111,1.9511933,0.110693105,-0.015833333,2.1784046,0.022592254,-0.015833333
1.97,2.3846533,0.94724995,0.031666666,2.3846533,0.94724995,-0.031666666,2.4251244,1.5589533,0.05277778,2.4251244,1.5589533,-0.05277778,2.5113707,0.560562,0.02111111,2.572773,0.09522894,0.02111111,2.4919012,0.024660647,0.015833333,2.7340937,0.051671334,0.015833333,2.3053982,0.53926706,-0.02111111,2.0617113,0.13444507,-0.02111111,1.9553454,0.120828435,-0.015833333,2.1775484,0.020765744,-0.015833333
1.98,2.3967404,0.947351,0.031666666,2.3967404,0.947351,-0.031666666,2.4355426,1.5591624,0.05277778,2.4355426,1.5591624,-0.05277778,2.5236683,0.56071156,0.02111111,2.5723143,0.09336412,0.02111111,2.4903061,0.024088044,0.015833333,2.7327154,0.049077347,0.015833333,2.3239827,0.5384847,-0.02111111,2.0684657,0.14040011,-0.02111111,1.961487,0.13212802,-0.015833333,2.1771684,0.01868949,-0.015833333
1.99,2.40881,0.9476553,0.031666666,2.40881,0.9476553,-0.031666666,2.4462788,1.5595498,0.05277778,2.4462788,1.5595498,-0.05277778,2.535759,0.5610026,0.02111111,2.57177,0.09204146,0.02111111,2.4888275,0.023870952,0.015833333,2.7313478,0.04775826,0.015833333,2.3443239,0.5378393,-0.02111111,2.0771613,0.1468614,-0.02111111,1.9698365,0.1446008,-0.015833333,2.177011,0.016283303,-0.015833333
2.0,2.420878,0.94816893,0.031666666,2.420878,0.94816893,-0.031666666,2.4570432,1.5601419,0.05277778,2.4570432,1.5601419,-0.05277778,2.5466533,0.561083,0.02111111,2.5712075,0.09102166,0.02111111,2.4874086,0.023910977,0.015833333,2.7300458,0.046582885,0.015833333,2.3660278,0.5374563,-0.02111111,2.0879426,0.15361372,-0.02111111,1.9806739,0.15802641,-0.015833333,2.176839,0.013437614,-0.015833333
2.01,2.4329429,0.94885343,0.031666666,2.4329429,0.94885343,-0.031666666,2.467856,1.560899,0.05277778,2.467856,1.560899,-0.05277778,2.5563548,0.56092715,0.02111111,2.5706584,0.090180784,0.02111111,2.4860797,0.024073504,0.015833333,2.7288353,0.04543648,0.015833333,2.3886898,0.5374085,-0.02111111,2.1010551,0.16020605,-0.02111111,1.9944077,0.17186432,-0.015833333,2.1765735,0.009992942,-0.015833333
2.02,2.4449995,0.94966054,0.031666666,2.4449995,0.94966054,-0.031666666,2.478822,1.5617676,0.05277778,2.478822,1.5617676,-0.05277778,2.565126,0.5606003,0.02111111,2.5702052,0.089478105,0.02111111,2.484917,0.024313573,0.015833333,2.7277865,0.04433959,0.015833333,2.4118292,0.5377326,-0.02111111,2.1166348,0.16606778,-0.02111111,2.011343,0.1853747,-0.015833333,2.176142,0.005853057,-0.015833333
2.03,2.4570436,0.95047516,0.031666666,2.4570436,0.95047516,-0.031666666,2.4900165,1.5626285,0.05277778,2.4900165,1.5626285,-0.05277778,2.5733302,0.5601316,0.02111111,2.569931,0.08885664,0.02111111,2.4840007,0.024571758,0.015833333,2.7269711,0.043332465,0.015833333,2.4353356,0.53835166,-0.02111111,2.1337962,0.17155701,-0.02111111,2.0304954,0.19808236,-0.015833333,2.1766648,0.0030919611,-0.015833333
2.04,2.469079,0.95117444,0.031666666,2.469079,0.95117444,-0.031666666,2.5013666,1.5633643,0.05277778,2.5013666,1.5633643,-0.05277778,2.5812068,0.5594878,0.02111111,2.569793,0.08822954,0.02111111,2.4833066,0.024733346,0.015833333,2.7263508,0.042517602,0.015833333,2.4593706,0.53917253,-0.02111111,2.150799,0.17807764,-0.02111111,2.0494435,0.21014857,-0.015833333,2.1807399,0.004848838,-0.015833333
2.05,2.4811127,0.9518055,0.031666666,2.4811127,0.9518055,-0.031666666,2.5127478,1.5640293,0.05277778,2.5127478,1.5640293,-0.05277778,2.5886421,0.5586872,0.02111111,2.569704,0.087593585,0.02111111,2.4827476,0.024789486,0.015833333,2.7258406,0.041892357,0.015833333,2.4837232,0.54026985,-0.02111111,2.1674314,0.18580717,-0.02111111,2.0676057,0.22183648,-0.015833333,2.1887517,0.010388181,-0.015833333
2.06,2.493141,0.95242226,0.031666666,2.493141,0.95242226,-0.031666666,2.5242276,1.5646741,0.05277778,2.5242276,1.5646741,-0.05277778,2.5955904,0.55778795,0.02111111,2.5697083,0.08698231,0.02111111,2.4823585,0.024780255,0.015833333,2.7254832,0.04142812,0.015833333,2.508342,0.5417236,-0.02111111,2.1842613,0.1943649,-0.02111111,2.0855095,0.23316263,-0.015833333,2.200405,0.018253863,-0.015833333
2.07,2.5051575,0.95307237,0.031666666,2.5051575,0.95307237,-0.031666666,2.5359266,1.5653404,0.05277778,2.5359266,1.5653404,-0.05277778,2.6020823,0.55686855,0.02111111,2.569903,0.08644417,0.02111111,2.4822145,0.02477568,0.015833333,2.7253633,0.041068025,0.015833333,2.5332367,0.5436119,-0.02111111,2.202046,0.20313779,-0.02111111,2.104069,0.24397357,-0.015833333,2.2149966,0.0269901,-0.015833333
2.08,2.5171647,0.95378894,0.031666666,2.5171647,0.95378894,-0.031666666,2.5477958,1.5660639,0.05277778,2.5477958,1.5660639,-0.05277778,2.6080823,0.55596936,0.02111111,2.570253,0.08599493,0.02111111,2.482273,0.024798952,0.015833333,2.7254415,0.04079404,0.015833333,2.55819,0.5459628,-0.02111111,2.2208588,0.21178982,-0.02111111,2.1233828,0.25404105,-0.015833333,2.232214,0.035998687,-0.015833333
2.09,2.5291638,0.95460033,0.031666666,2.5291638,0.95460033,-0.031666666,2.5598087,1.5668746,0.05277778,2.5598087,1.5668746,-0.05277778,2.6135845,0.55513775,0.02111111,2.5707479,0.085659355,0.02111111,2.4825075,0.024891179,0.015833333,2.7256966,0.04057067,0.015833333,2.5829782,0.5487751,-0.02111111,2.2408602,0.21980259,-0.02111111,2.1436698,0.2629629,-0.015833333,2.2516954,0.0445202,-0.015833333
2.1,2.541156,0.95551836,0.031666666,2.541156,0.95551836,-0.031666666,2.5719543,1.5677849,0.05277778,2.5719543,1.5677849,-0.05277778,2.6186242,0.5544157,0.02111111,2.5713925,0.08546063,0.02111111,2.4829056,0.025096059,0.015833333,2.7261214,0.040355254,0.015833333,2.607386,0.55200714,-0.02111111,2.2620559,0.22674909,-0.02111111,2.1648512,0.27016747,-0.015833333,2.2737784,0.052173108,-0.015833333
2.11,2.5531435,0.9565546,0.031666666,2.5531435,0.9565546,-0.031666666,2.5841837,1.5688089,0.05277778,2.5841837,1.5688089,-0.05277778,2.6232142,0.55383795,0.02111111,2.572164,0.085419774,0.02111111,2.4834275,0.025455639,0.015833333,2.7266805,0.04010553,0.015833333,2.6310492,0.5555573,-0.02111111,2.2843893,0.23204648,-0.02111111,2.1867194,0.274775,-0.015833333,2.299141,0.058561847,-0.015833333
2.12,2.5651276,0.957712,0.031666666,2.5651276,0.957712,-0.031666666,2.5964735,1.5699508,0.05277778,2.5964735,1.5699508,-0.05277778,2.6274843,0.5534542,0.02111111,2.5731046,0.08557671,0.02111111,2.484079,0.026058767,0.015833333,2.7273896,0.03972175,0.015833333,2.6537113,0.5593054,-0.02111111,2.308014,0.23502526,-0.02111111,2.209487,0.27612534,-0.015833333,2.3276198,0.06297898,-0.015833333
2.13,2.577111,0.9589807,0.031666666,2.577111,0.9589807,-0.031666666,2.6087816,1.5712028,0.05277778,2.6087816,1.5712028,-0.05277778,2.6316018,0.5532981,0.02111111,2.5742314,0.08596304,0.02111111,2.4848545,0.026971843,0.015833333,2.7282429,0.039172407,0.015833333,2.6751156,0.5630945,-0.02111111,2.3329768,0.23520017,-0.02111111,2.2332149,0.2736101,-0.015833333,2.3593698,0.0651115,-0.015833333
2.14,2.5890923,0.9603121,0.031666666,2.5890923,0.9603121,-0.031666666,2.6211233,1.5725154,0.05277778,2.6211233,1.5725154,-0.05277778,2.6357954,0.55336404,0.02111111,2.5755029,0.08658451,0.02111111,2.4857452,0.0281659,0.015833333,2.7292118,0.03868848,0.015833333,2.6953993,0.56683314,-0.02111111,2.3593564,0.23270693,-0.02111111,2.2581615,0.26754835,-0.015833333,2.3938222,0.065105885,-0.015833333
2.15,2.6010718,0.9616552,0.031666666,2.6010718,0.9616552,-0.031666666,2.6334977,1.5738376,0.05277778,2.6334977,1.5738376,-0.05277778,2.6400974,0.5535999,0.02111111,2.576835,0.08739811,0.02111111,2.4867082,0.029544793,0.015833333,2.7302392,0.038454477,0.015833333,2.714692,0.57044363,-0.02111111,2.3871076,0.22792643,-0.02111111,2.2843955,0.2583766,-0.015833333,2.4307406,0.06351797,-0.015833333
2.16,2.6130488,0.96295893,0.031666666,2.6130488,0.96295893,-0.031666666,2.6459196,1.5751176,0.05277778,2.6459196,1.5751176,-0.05277778,2.644488,0.5539459,0.02111111,2.5782297,0.08834332,0.02111111,2.4877465,0.031045504,0.015833333,2.731329,0.038408943,0.015833333,2.7331524,0.57387483,-0.02111111,2.4162,0.22132388,-0.02111111,2.3120189,0.24665736,-0.015833333,2.4698074,0.060943738,-0.015833333
2.17,2.6250215,0.9641847,0.031666666,2.6250215,0.9641847,-0.031666666,2.6584222,1.5763148,0.05277778,2.6584222,1.5763148,-0.05277778,2.6489863,0.5543611,0.02111111,2.579729,0.08937621,0.02111111,2.4888895,0.03264158,0.015833333,2.7325141,0.03844076,0.015833333,2.7508714,0.5770806,-0.02111111,2.446774,0.21315834,-0.02111111,2.3413334,0.2329184,-0.015833333,2.5104022,0.05741197,-0.015833333
2.1799999999999997,2.6369877,0.9652792,0.031666666,2.6369877,0.9652792,-0.031666666,2.671035,1.5773736,0.05277778,2.671035,1.5773736,-0.05277778,2.65359,0.55478674,0.02111111,2.5813496,0.09043583,0.02111111,2.4901538,0.034271307,0.015833333,2.7338111,0.038484376,0.015833333,2.768066,0.58005524,-0.02111111,2.4787068,0.2040686,-0.02111111,2.372284,0.21788773,-0.015833333,2.5523007,0.0536298,-0.015833333
2.19,2.6489475,0.9662023,0.031666666,2.6489475,0.9662023,-0.031666666,2.6837728,1.578253,0.05277778,2.6837728,1.578253,-0.05277778,2.658289,0.5551765,0.02111111,2.5830877,0.09147516,0.02111111,2.4915385,0.03588344,0.015833333,2.7352183,0.038504872,0.015833333,2.784809,0.5827655,-0.02111111,2.5118098,0.19450909,-0.02111111,2.4047184,0.20189479,-0.015833333,2.5956488,0.050460547,-0.015833333
2.2,2.6608994,0.96694535,0.031666666,2.6608994,0.96694535,-0.031666666,2.6966515,1.5789425,0.05277778,2.6966515,1.5789425,-0.05277778,2.6630778,0.55551696,0.02111111,2.5849464,0.09247962,0.02111111,2.493047,0.03746366,0.015833333,2.7367387,0.038483832,0.015833333,2.801083,0.58517957,-0.02111111,2.5463705,0.18448207,-0.02111111,2.4390178,0.18547799,-0.015833333,2.6394875,0.046919063,-0.015833333
2.21,2.6728404,0.96747625,0.031666666,2.6728404,0.96747625,-0.031666666,2.7097251,1.5794063,0.05277778,2.7097251,1.5794063,-0.05277778,2.668077,0.5557773,0.02111111,2.586951,0.09342533,0.02111111,2.4947011,0.038994994,0.015833333,2.7383943,0.03840999,0.015833333,2.816861,0.5872405,-0.02111111,2.5821369,0.17435175,-0.02111111,2.474926,0.16864733,-0.015833333,2.6844144,0.04414323,-0.015833333
2.2199999999999998,2.6847684,0.96778595,0.031666666,2.6847684,0.96778595,-0.031666666,2.7230356,1.5796311,0.05277778,2.7230356,1.5796311,-0.05277778,2.6733384,0.555941,0.02111111,2.5891201,0.094299585,0.02111111,2.4965205,0.040464777,0.015833333,2.7402046,0.03828333,0.015833333,2.8322368,0.58896375,-0.02111111,2.619197,0.16437277,-0.02111111,2.512539,0.1520969,-0.015833333,2.7297044,0.041525953,-0.015833333
2.23,2.6966834,0.96787184,0.031666666,2.6966834,0.96787184,-0.031666666,2.7365797,1.579613,0.05277778,2.7365797,1.579613,-0.05277778,2.678861,0.5559931,0.02111111,2.5914283,0.095092595,0.02111111,2.4984815,0.041860383,0.015833333,2.7421465,0.038111847,0.015833333,2.8470833,0.59028244,-0.02111111,2.657287,0.1547682,-0.02111111,2.551634,0.13570397,-0.015833333,2.7757938,0.040105104,-0.015833333
2.2399999999999998,2.7085855,0.9677491,0.031666666,2.7085855,0.9677491,-0.031666666,2.7503536,1.5793653,0.05277778,2.7503536,1.5793653,-0.05277778,2.684648,0.5559369,0.02111111,2.5938606,0.09581268,0.02111111,2.500568,0.043193318,0.015833333,2.7442043,0.037900217,0.015833333,2.8612022,0.5911145,-0.02111111,2.696508,0.14555156,-0.02111111,2.592326,0.11964384,-0.015833333,2.8224626,0.039495297,-0.015833333
2.25,2.7204754,0.9674278,0.031666666,2.7204754,0.9674278,-0.031666666,2.7643452,1.5788968,0.05277778,2.7643452,1.5788968,-0.05277778,2.6906993,0.55577093,0.02111111,2.596397,0.096464396,0.02111111,2.5027583,0.04447161,0.015833333,2.7463565,0.03764895,0.015833333,2.8744247,0.591384,-0.02111111,2.7367394,0.13690811,-0.02111111,2.6345365,0.10406198,-0.015833333,2.8696668,0.04002679,-0.015833333
2.26,2.7323537,0.96691257,0.031666666,2.7323537,0.96691257,-0.031666666,2.778539,1.578211,0.05277778,2.778539,1.578211,-0.05277778,2.6970198,0.55548847,0.02111111,2.5990198,0.097048104,0.02111111,2.5050335,0.045698155,0.015833333,2.7485847,0.0373584,0.015833333,2.8867793,0.59109783,-0.02111111,2.7777548,0.12919909,-0.02111111,2.6780157,0.08949927,-0.015833333,2.9169831,0.041736163,-0.015833333
2.27,2.744225,0.96620953,0.031666666,2.744225,0.96620953,-0.031666666,2.7928536,1.5773184,0.05277778,2.7928536,1.5773184,-0.05277778,2.703551,0.55508494,0.02111111,2.6016695,0.097566605,0.02111111,2.5073347,0.046876315,0.015833333,2.7508297,0.03703022,0.015833333,2.8982704,0.59025824,-0.02111111,2.8192418,0.12273529,-0.02111111,2.7223976,0.0764155,-0.015833333,2.9640098,0.044629905,-0.015833333
2.28,2.756093,0.9653318,0.031666666,2.756093,0.9653318,-0.031666666,2.8072217,1.5762366,0.05277778,2.8072217,1.5762366,-0.05277778,2.7102723,0.55456465,0.02111111,2.6042972,0.0980348,0.02111111,2.5096097,0.048027195,0.015833333,2.753039,0.036669683,0.015833333,2.9087749,0.58882767,-0.02111111,2.8610363,0.11770129,-0.02111111,2.767489,0.06503018,-0.015833333,3.0106401,0.048775196,-0.015833333
2.29,2.767965,0.96427983,0.031666666,2.767965,0.96427983,-0.031666666,2.821505,1.5749781,0.05277778,2.821505,1.5749781,-0.05277778,2.7171297,0.5539204,0.02111111,2.6068118,0.09846142,0.02111111,2.5117657,0.04916477,0.015833333,2.7551188,0.036282245,0.015833333,2.918374,0.5868486,-0.02111111,2.9022548,0.11438435,-0.02111111,2.8125408,0.055416282,-0.015833333,3.0562346,0.05546798,-0.015833333
2.3,2.7798517,0.96307445,0.031666666,2.7798517,0.96307445,-0.031666666,2.8355296,1.5735815,0.05277778,2.8355296,1.5735815,-0.05277778,2.7240782,0.5531659,0.02111111,2.6091235,0.0988791,0.02111111,2.5137053,0.05033717,0.015833333,2.7569695,0.035868257,0.015833333,2.9271722,0.5843965,-0.02111111,2.942027,0.11285877,-0.02111111,2.8565464,0.04790362,-0.015833333,3.099687,0.06431699,-0.015833333
2.31,2.7917569,0.9617362,0.031666666,2.7917569,0.9617362,-0.031666666,2.8492136,1.5720783,0.05277778,2.8492136,1.5720783,-0.05277778,2.7311728,0.55231106,0.02111111,2.6112144,0.09932116,0.02111111,2.5154014,0.051599223,0.015833333,2.7585578,0.03542327,0.015833333,2.9355373,0.5816566,-0.02111111,2.9794323,0.11301535,-0.02111111,2.8984137,0.04257268,-0.015833333,3.139952,0.07491561,-0.015833333
2.32,2.8036857,0.960301,0.031666666,2.8036857,0.960301,-0.031666666,2.8624766,1.5705161,0.05277778,2.8624766,1.5705161,-0.05277778,2.738472,0.5513785,0.02111111,2.6130784,0.099835545,0.02111111,2.516835,0.053026564,0.015833333,2.7598565,0.034936316,0.015833333,2.9437733,0.57879245,-0.02111111,3.0137012,0.11445272,-0.02111111,2.937129,0.03920157,-0.015833333,3.1762147,0.08636926,-0.015833333
2.33,2.815642,0.9588089,0.031666666,2.815642,0.9588089,-0.031666666,2.8752499,1.5689447,0.05277778,2.8752499,1.5689447,-0.05277778,2.7460248,0.55039394,0.02111111,2.6147168,0.10047495,0.02111111,2.5179968,0.054699566,0.015833333,2.7608435,0.034398515,0.015833333,2.9521601,0.5759506,-0.02111111,3.0441766,0.11656651,-0.02111111,2.9718938,0.037190612,-0.015833333,3.207855,0.09809204,-0.015833333
2.34,2.8276272,0.9573054,0.031666666,2.8276272,0.9573054,-0.031666666,2.8875182,1.5674134,0.05277778,2.8875182,1.5674134,-0.05277778,2.7538977,0.54938674,0.02111111,2.6161692,0.1012938,0.02111111,2.5189168,0.056699913,0.015833333,2.7615323,0.03380039,0.015833333,2.9609647,0.573269,-0.02111111,3.0705712,0.1187219,-0.02111111,3.0021007,0.03604258,-0.015833333,3.2347045,0.10872148,-0.015833333
