time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
0.76,-1.4299747307014086,1.43036758612295,0.8944406700294807,-37.30316999445721,814.6739142922679,0.707133256655959
0.77,-1.8941603768053672,1.894661564900568,0.916414109118949,-33.065873296702335,803.4538797612812,0.7092523787844426
0.78,-2.599488603516392,2.6001514305689666,0.9392204090535234,-29.622155998853206,797.3618759583586,0.7115739807162805
0.79,-3.693991132447291,3.694890548978879,0.9618468681673457,-26.252278626094597,795.8601473575352,0.7140083829062208
0.8,-5.168568553120608,5.169770647855042,0.9841250412197505,-22.592330325620665,798.3042811333434,0.7165046037908367
0.81,-8.379136975979476,8.381047279619475,1.00569776088546,-18.63996396277821,804.5686385235881,0.7190775278676119
0.8200000000000001,-10.64482633729601,10.64718168195376,1.0303323621793496,-13.83332100716421,814.8249871880297,0.7216428103591299
0.8300000000000001,-10.320559473672063,10.32282770704098,1.059439451716028,-8.156210135950252,828.5597862952185,0.7242006673679773
0.84,-6.6745387493013135,6.676027641953187,1.1009626346200136,-1.7551804206805686,845.5174222897075,0.7266932394282883
0.85,-3.6411213206927133,3.641961457883392,1.1706092635768104,5.402850813623688,864.438462531372,0.7290580099643252
0.86,-2.5506248177521735,2.5512498362553515,1.26502934639794,13.124431995821746,884.6637948529243,0.7312490352888715
0.87,-2.4580582337474137,2.4587148200837974,1.3465187904722862,21.157606808524257,905.9397695583428,0.7332376673994174
0.88,-2.794853864491601,2.7956989073735703,1.4014037243598192,29.804354873723334,928.1596363884964,0.7349972262586162
0.89,-3.214521554399402,3.2156986999666457,1.4351936034268074,40.263332029088424,950.7965129472765,0.7364745499297751
0.9,-3.5857244933973194,3.58742046910331,1.4609989369759915,52.06408028308233,973.2405106374089,0.7377801548505819
0.91,-3.9728994409073484,3.975530318566829,1.480483303119307,63.088246024369084,994.7635769998965,0.7392156779185521
0.92,-4.55775711216082,4.562470785782815,1.495115725332572,74.39559873560793,1014.2817823310687,0.7407772819774454
0.93,-5.5618417610646995,5.57241608534444,1.506440599639414,86.07381921055114,1031.0490551063779,0.7425672585533353
0.9400000000000001,-7.276430501974871,7.309926782084552,1.515935317740087,98.4567475646308,1044.1986308091505,0.7446543961816892
0.9500000000000001,-9.96345962369189,10.172480778794743,1.523277941505415,111.99979269472678,1052.7219530872223,0.7470728509998351
0.96,-10.945676914921172,15.048172631541911,1.5108431431890437,125.60042908043557,1055.49391016733,0.749873601972528
0.97,13.321081452733798,47.280739780610816,1.4400142108476066,147.01560316112685,1043.3727481717044,0.7477208014727743
