time,pelvis_tx,pelvis_ty,pelvis_tilt,hip_flexion_r,knee_angle_r,ankle_angle_r,hip_flexion_l,knee_angle_l,ankle_angle_l
1.6,1.92,0.03608262239931414,0.0022196965524670445,0.08271069586926193,-0.9318248771475981,-0.354763319625663,0.1872420080296382,-0.32848647900044553,0.12744023486933792
1.6099999999999999,1.932,0.03396585135663419,0.004237300831278731,0.11388649168338215,-0.9967386284200511,-0.3334660960039834,0.2076371203790896,-0.3313588144172049,0.07201197974429639
1.62,1.944,0.039734140863007944,-0.0032697128282815017,0.13352546973005983,-0.9859245613135174,-0.24579230529690602,0.19568230949894683,-0.31954884985177423,0.12124043799262124
1.63,1.956,0.03444362329681877,0.004814459488339093,0.18799128618667332,-1.2040987210760974,-0.31605486243221514,0.13957789226816653,-0.27693194337279003,0.14419449858448236
1.6400000000000001,1.968,0.042204829272021856,0.00024229921475238338,0.15616010777482178,-0.9719523561253268,-0.2539184413289279,0.15354302177694473,-0.3846957735448005,0.09394473211765436
1.65,1.98,0.03785265213252039,-0.0017031026714833257,0.26474450080852574,-1.1510136901028634,-0.19504892948100241,0.13761966621822627,-0.15834083109734282,0.11792377023666706
1.6600000000000001,1.992,0.04274880894913176,0.0016274986246910539,0.20274682543911862,-1.2009829808049532,-0.2337983672094983,0.11578449646134183,-0.3996828328995522,0.17448176587201394
1.67,2.004,0.04276568361278251,-0.0032424942179928784,0.2670343594986637,-1.0060144958014163,-0.1587043986428957,0.06397206372587974,-0.1974950483009183,0.04655987482587577
1.68,2.016,0.04379183132045013,0.0013976890856850074,0.27962029489910123,-1.158974532950657,-0.13252425808137114,0.1124385312211025,-0.2268515036134446,0.1770399791192215
1.69,2.028,0.04615569289461278,-0.006724409021243812,0.28778797568237224,-1.0736162122643191,-0.13714026273656013,0.0605572176710201,-0.33754790215228764,0.10295846937008413
1.7,2.04,0.04591174764232966,-0.0008987790554444916,0.2840277259875213,-1.0831229656674675,-0.06154247019039537,0.011911278166188345,-0.10542016354370956,0.10544698581224106
1.71,2.0519999999999996,0.048500994998573584,-0.004389961400649189,0.3452496544662203,-0.9314083195653805,-0.100973472933533,0.05867358019763219,-0.3144290054570762,0.13808072469110844
1.72,2.064,0.04777357099836761,-0.008380798599706736,0.2952348758995116,-1.0713361497709297,-0.01611727208718969,0.03277545492594963,-0.16818126779775056,0.11294111503867463
1.73,2.0759999999999996,0.04934980374750509,-0.007203172009641541,0.36378790798109367,-0.9300704983523228,-0.04609326187871789,-0.05127598394322997,-0.18372274448017906,0.10240676551112807
1.74,2.088,0.05006683667385566,-0.008457417949356921,0.3315983513582172,-0.8236510218480451,-0.03852920028363094,0.0276922525262251,-0.22684890194142854,0.1452356555322713
1.75,2.0999999999999996,0.048893722060960626,-0.014435313818648562,0.3452968875918806,-0.8999245856146094,0.01899425253371218,-0.015734130264790244,-0.15196002982574763,0.08796516940214401
1.76,2.112,0.050538421009243835,-0.016345062030717252,0.43306937860123074,-0.8295390436212056,-0.026397125607572344,-0.0709173636861378,-0.17943209585521022,0.129915487761429
1.77,2.1239999999999997,0.04911216017849955,-0.015457492737053154,0.25263758043667783,-0.6308979556123211,-0.008973275600037871,-0.028724808006062745,-0.1719455458180373,0.13711123493134678
1.78,2.136,0.04981163067573959,-0.02519910414371375,0.5110412862910262,-0.7324887145719317,0.05533282861035886,-0.039068857233715955,-0.15415682408995116,0.06832879342995085
1.79,2.1479999999999997,0.04752080892020393,-0.025956182275678988,0.30261312417441083,-0.6399449435836382,-0.05322970221174167,-0.07600828173683065,-0.1777574971981501,0.18742261259147686
1.7999999999999998,2.16,0.04915344598819592,-0.02991993814525231,0.38807053872605785,-0.4494065233112553,0.04812456843779676,-0.10645085777081494,-0.0932582015688566,0.07330946588620477
1.81,2.1719999999999997,0.0466057721361876,-0.03350194427353416,0.4155126252817497,-0.4586387913151816,-0.025884325907577783,-0.00029072344508593306,-0.25042356909051355,0.1451081098192013
1.8199999999999998,2.184,0.04494672248356643,-0.041016383823693735,0.3672547110411466,-0.4657014520595278,-0.018644661928582183,-0.15924967576781926,-0.0542356805841088,0.13891304973078733
1.83,2.1959999999999997,0.046371278261626826,-0.040072481230877886,0.34942268630727547,-0.1673672831097992,0.007481687950604913,-0.07198173943378043,-0.18476243168915238,0.12254348271543124
1.8399999999999999,2.208,0.04207762446571783,-0.04221580837122567,0.3782246449548749,-0.2934770009381458,-0.02698182086468584,-0.08317713264943125,-0.183963484266329,0.1382046537368984
1.85,2.2199999999999998,0.04208924474749098,-0.049369242961859704,0.41789355149794466,-0.15719245283395566,0.005736198526208763,-0.12883049627731955,-0.09811431944166733,0.15370469099196601
1.8599999999999999,2.232,0.04044572295963849,-0.04412530994173206,0.22910578168765533,-0.10060757256292936,0.011302742673137904,-0.1383695407938041,-0.1749899310937625,0.139916901502827
1.87,2.2439999999999998,0.03934911717446932,-0.0448134102174646,0.46118409410144257,-0.04569312801654421,0.002110462064451025,-0.08561001767438856,-0.184092057899709,0.14668311458040414
1.88,2.2560000000000002,0.03649594811705254,-0.049761075651324455,0.30075419160333233,-0.048407393749327066,0.025661517859300764,-0.17837997337401473,-0.16449262122848665,0.16023347630512844
1.8900000000000001,2.268,0.03644200609043975,-0.03842290652744594,0.3004467571935825,-0.08309233961147659,0.02670409944297337,-0.12365946807016562,-0.1431732567552001,0.15533186036439242
1.9,2.2800000000000002,0.035409123887673345,-0.047765991112202456,0.38092631431974855,0.0707895656056311,0.012279005213601065,-0.16562013692924057,-0.26214338793683456,0.14302234164714442
1.9100000000000001,2.292,0.032809457199097884,-0.03583930892880659,0.3403037134347705,-0.09611219940979948,-0.00958644518333194,-0.14272088844140718,-0.19418595712122694,0.16938953198074602
1.92,2.304,0.03196065921756075,-0.038604736887983146,0.2924958294444439,-0.13168894463097996,0.004651139048099773,-0.17684807919838996,-0.19873606906445968,0.14050330152217852
1.93,2.316,0.033035108347018255,-0.035724515203589345,0.3651387231580139,0.02708272848868183,-0.0795686011464792,-0.1643931266496139,-0.32638455268145716,0.14496157807436338
1.94,2.328,0.0283650183353951,-0.01984295142856131,0.3428866863603277,-0.20734988568274557,-0.07810362033653269,-0.17158228345102988,-0.2880544010955557,0.130374141839534
1.95,2.34,0.029689473521247685,-0.028113015123003564,0.2661863630067884,-0.17918250379197848,-0.05657221777342148,-0.17488523430450387,-0.30975810054936315,0.1151136519256896
1.96,2.352,0.03149180449122848,-0.01884429043551716,0.3538786698732573,-0.06431503707840314,-0.11808723236137099,-0.17192249834671786,-0.35835228059904994,0.10536268838143449
1.97,2.364,0.026658804734062607,-0.009367503654208794,0.2884345184512248,-0.2555173620775211,-0.05643826312019778,-0.1756039379764337,-0.47297238264407593,0.07165435844643095
1.98,2.376,0.030532342239471325,-0.015503500805643682,0.3136354738633228,-0.2515973023354614,-0.057449565491271004,-0.1334736767888503,-0.38060324779940713,0.038287915084889074
1.99,2.388,0.029720308941221508,-0.01070857527496915,0.2782151675191444,-0.17151495050430188,-0.022002794212001624,-0.14209037458322601,-0.4950975248598782,0.04106632800130372
2.0,2.4,0.029323039728479015,-0.002815851675124658,0.3183986544374617,-0.3260360023601856,-0.030062791808604064,-0.15572912792569268,-0.667054048989219,-0.08966878576783768
2.01,2.412,0.03117449879687909,-0.008535518547104664,0.2991683232928339,-0.2889337268242019,0.02726323686890813,-0.013015031298992133,-0.4689112018588676,-0.06629846325372413
2.02,2.424,0.030433814488877,-0.003092251528160308,0.2338718704227872,-0.2950593380597098,0.03379197365296324,-0.15318848969743715,-0.7361125832514409,-0.18848685456352055
2.03,2.436,0.03427379408552801,-0.0028918630371056234,0.3118160769708235,-0.2970640297483021,-0.010627154832469544,-0.01681495764760067,-0.6932149976819391,-0.2895186912643741
2.04,2.448,0.030108523350786967,0.003023091060670086,0.26064275885934146,-0.343001838862748,0.10981604074329243,0.016488494343791283,-0.7505004933240887,-0.2882870001031423
2.05,2.46,0.03547226147781696,-0.00514302130589294,0.2010509365589512,-0.3500331412502073,0.026270312895500525,-0.07113913699400225,-0.7668650946982652,-0.33484037912079245
2.06,2.472,0.03373780174180264,0.0017413856619918015,0.27545162399981743,-0.2397020599031642,0.07694307154973586,0.10945382055395034,-0.907304778086532,-0.383681644844156
2.07,2.484,0.03383968230201012,0.007460054520043497,0.22335425248809837,-0.4513693755563011,0.10997620569593364,0.007426992821251838,-0.906070887892995,-0.2850350817828208
2.08,2.496,0.03643239862067583,-0.006747118379827978,0.16613221866920871,-0.22782196730289508,0.0798380769369246,0.1258513294362765,-0.9220615714588032,-0.35850692146534
2.09,2.508,0.035315310593644754,0.0055784613648840985,0.22005011274123393,-0.3823889228745218,0.11641643179987939,0.10212773411591819,-1.0345522163318337,-0.30042231309774053
2.1,2.52,0.0386982044797102,0.0044070820021056565,0.19273132443542626,-0.278267008717549,0.11221686128190093,0.15180463830911536,-1.090381331525141,-0.29870766249307495
2.11,2.532,0.03563532657663412,-0.00443113406020292,0.10496873808946323,-0.3484883686708025,0.12289211690185486,0.18028524567242563,-1.0173584364071553,-0.2546963841536845
2.12,2.5439999999999996,0.04201705842159318,0.002156838200270901,0.18682280937939483,-0.2453316610022655,0.13186298952102135,0.21362455244322207,-1.118786158998335,-0.2625785653935617
2.13,2.556,0.03948703162181299,0.00422923473839028,0.11923188504464854,-0.3332546412185318,0.09157868792693158,0.18315929017189372,-1.2033273999004197,-0.22404789274594322
2.14,2.5679999999999996,0.04109673780793554,-0.0077608556710980735,0.069494571051912,-0.22112219160300117,0.16921458693330185,0.29365599789193536,-1.0035915365524628,-0.14672168217018994
2.15,2.58,0.045230966636623106,0.005164007548590553,0.14494810864844127,-0.3129312848852114,0.08215256984909465,0.24805322136680946,-1.1793440587562969,-0.21678083351947194
2.16,2.5919999999999996,0.04336173251756444,-0.0066634474713477025,0.020849457538485314,-0.20234080046833497,0.12640115548893865,0.23264325376324596,-1.0999868898844218,-0.1028140093387555
2.17,2.6039999999999996,0.04609757368171794,0.0011760188120089644,0.09266056567653354,-0.24042279865630867,0.14546605007162283,0.36967173112172524,-1.064057326931647,-0.09235691042032995
2.1799999999999997,2.6159999999999997,0.04728537371016638,-0.0074306378484096745,0.02938506429811831,-0.28526732075459466,0.08433908269741634,0.2552815279915282,-0.9892285042594964,-0.1295566752374792
2.19,2.6279999999999997,0.04802468231558204,-0.0033180117315369786,0.010969523765323782,-0.1166765320929662,0.13775149408506857,0.30772162362090333,-1.117006483998854,-0.027739917657218623
2.2,2.6399999999999997,0.04851790859015968,-0.005996443657901479,0.04110375440810358,-0.2781505484716504,0.12068552286453045,0.3865709366435336,-0.8763530341371458,-0.0445512079769325
2.21,2.6519999999999997,0.049060967547901665,-0.010854754658284047,-0.02337954979479032,-0.19505589587555744,0.1003969730496894,0.2838121656456779,-0.9539732425135707,-0.05931794881594101
2.2199999999999998,2.6639999999999997,0.050763176689239194,-0.008192265583683599,-0.022698831483435267,-0.12818755455734143,0.1360404037225697,0.38761354837887985,-0.9139386245138437,0.022047058736884954
2.23,2.6759999999999997,0.048232180277341594,-0.01619741239216303,-0.0011950162214716606,-0.21845328877803677,0.09990097211109225,0.33620802185722465,-0.7773287173812194,-0.04380739415701542
2.2399999999999998,2.6879999999999997,0.051379740435703695,-0.012562730695753052,-0.05685846444029005,-0.21682538774537483,0.12944225385186328,0.40569810305861126,-0.8230705975698096,0.03230332382112421
2.25,2.6999999999999997,0.048093326784529856,-0.025459612040993694,-0.05699211019201808,-0.03246235083895854,0.11866995860563702,0.33018876219145876,-0.6739671663905819,-0.02756679895875886
2.26,2.7119999999999997,0.05001694041968128,-0.017856690134996137,-0.03372012952230676,-0.30473026012837534,0.10091609841062874,0.4180926914637748,-0.6703759974365141,0.036932507815037055
2.27,2.7239999999999998,0.048537806964245256,-0.032198188134896166,-0.07834213951565955,-0.0854047513000016,0.1602441346060587,0.3671514578054238,-0.5987729930644916,-0.013957322549077836
2.28,2.7359999999999998,0.04615917631284908,-0.029672104046070746,-0.08376109108115834,-0.12272645498324776,0.07946933161808584,0.3880722488926794,-0.43870846399602975,0.005557191934245219
2.29,2.7479999999999998,0.04897120915593574,-0.03562339452340322,-0.06606687631021842,-0.22415319626096733,0.16896626801695538,0.37725431498790135,-0.49188503068134976,-0.011387801698931076
2.3,2.76,0.043899346970212715,-0.04132273887641822,-0.0878107148600036,-0.12361114900799107,0.10017610914993397,0.38345402565601355,-0.33992587491292936,-8.521983502721674e-05
2.31,2.772,0.044357706753446226,-0.03922106346026839,-0.11410373536277353,-0.07814118462036763,0.16030092782786362,0.377002838428906,-0.21392706139891754,-0.023810862071337216
2.32,2.784,0.04359089761929947,-0.0459817396092994,-0.0990020564310995,-0.2858411834416541,0.12187722170323181,0.3448244328627106,-0.2771387666566141,0.0033742521343015173
2.33,2.796,0.041658617026378394,-0.04799647253532809,-0.09635964387351288,-0.03794119128511236,0.15193386537114156,0.3841481062532813,-0.11919743602285218,-0.012048549357823657
2.34,2.808,0.03777644133301661,-0.03987401374977734,-0.14976073550526514,-0.19186555290440557,0.15143757901870855,0.327636393778067,-0.06966659562528632,0.02219994251653485
2.35,2.82,0.041442833165111166,-0.052402732574491066,-0.1347912634478936,-0.2163548298790063,0.14541746019678642,0.3632773478681764,-0.07286767261900454,-0.007759327679772051
2.36,2.832,0.03495075294082098,-0.04288846006306524,-0.09440261143836567,-0.0889238153721603,0.1471038968982445,0.3200344117840029,-0.09441671416871034,0.04618267599398955
2.37,2.844,0.03614971214964338,-0.039003206902775,-0.21217592988969342,-0.27715994192018767,0.17784565505391417,0.34860341618659946,0.11180327671424176,0.014341175472509533
2.38,2.856,0.03419478352724203,-0.04770722895972137,-0.12132648271585558,-0.11238176628220449,0.12616604162314482,0.3374773634441935,-0.205149218615028,-0.00139870466380612
2.39,2.868,0.03468431585698976,-0.03613411404319053,-0.1368412306458676,-0.333721637014907,0.16923372110386592,0.3260646671366211,0.10269331368577858,0.013486072154225327
2.4,2.88,0.029658730786226464,-0.033949621239649466,-0.22681969796337303,-0.13110452287804109,0.15008609137175294,0.3260445230900441,-0.16859443870656118,-0.02926934298047607
2.41,2.892,0.03301131925324811,-0.037597659158137495,-0.11061030261904636,-0.32527375058406593,0.1380829674575764,0.3862875859368364,-0.08396358440349644,-0.07600524367400806
2.42,2.904,0.031124364088252233,-0.02612026087941214,-0.18995244901799757,-0.3348706498158291,0.12939275532458025,0.25489523598411545,-0.05045043592696122,-0.034508309221081813
2.4299999999999997,2.916,0.027122126689059865,-0.022943578930742906,-0.20160557371678356,-0.19218471672452375,0.132325931159307,0.36532153236605713,-0.26131953473176384,-0.09646929396430713
2.44,2.928,0.03229060477443099,-0.02240329966504019,-0.12109273972079612,-0.5022428825625871,0.10928609028971346,0.32971738425938746,-0.05914556065692608,-0.10028709265455328
2.45,2.94,0.027826628146227356,-0.013851130520919056,-0.21654028754784355,-0.29384080170737514,0.048645267719590476,0.25481799804892113,-0.195906649835496,-0.04782265852390856
2.46,2.952,0.029215420161256604,-0.011828875144260112,-0.13134139898687053,-0.4795396787439666,0.11424238793603332,0.33151014845783405,-0.29306109676499714,-0.08085218424849451
2.4699999999999998,2.964,0.029460022510944785,-0.011346251897249048,-0.1473999010219982,-0.4736235937554126,-0.027691057352948197,0.3307225652896524,-0.14351926542972754,-0.0427792138366868
2.48,2.976,0.030648750052864496,-0.007226629206129894,-0.12657520558895688,-0.5519934291479284,-0.009165610594951856,0.24251139533547048,-0.29978253223316426,0.0030115763030977433
2.49,2.988,0.028649192060601392,-0.005423486046003283,-0.10611557206310075,-0.596923892879325,-0.06509613732743452,0.31906390123728373,-0.33583208683131305,0.00013419808739914942
2.5,3.0,0.033085383270886344,-0.005835153795963687,-0.061426554660289616,-0.6085618430680783,-0.1839138622785151,0.3078487884383808,-0.23425789584893447,-0.0070134129115179585
2.51,3.0119999999999996,0.030239535407111533,0.0005026522697165587,-0.07457815286827398,-0.7360232256259216,-0.2336262266674016,0.22886902766603018,-0.3325767541167705,0.07389491007161547
2.52,3.024,0.033995439046055904,-0.0036032334182881823,-0.02538547189930751,-0.7140820725763753,-0.29934173968556466,0.27263169120937064,-0.32831311263036167,0.019172068410815344
2.53,3.0359999999999996,0.03238509495141874,-0.0007444996655574469,0.021990236803681357,-0.7746876447413418,-0.34590177629595636,0.2873342317600143,-0.3533467801673829,0.05039553022738551
2.54,3.048,0.03408662086097469,0.004869637849235431,-0.02391955997457049,-0.8345286903722707,-0.3484168316522163,0.1844421577139492,-0.22811453673301982,0.11093621683274742
2.55,3.0599999999999996,0.034861115297209484,-0.003654377647371185,0.11024926530371286,-0.992467726667522,-0.32385226578105114,0.2516105055634618,-0.44992697097539525,0.04526609367415467
2.56,3.072,0.03470275755270061,0.004219533665667579,0.034200960393856165,-0.7617539610072053,-0.33662057755439306,0.22559944568332846,-0.2836427254328321,0.11405124273821216
2.57,3.0839999999999996,0.03582830717344028,0.002689602574291744,0.13908857505316294,-1.1785720465383671,-0.317329455456412,0.15076166453391487,-0.2652349969145763,0.11311467167302973
2.58,3.096,0.03767409933314063,-0.0004053976262989563,0.14003270911938462,-0.9764977256027819,-0.2798693249715205,0.23884637055330768,-0.41120424728312543,0.09463504865312965
2.59,3.1079999999999997,0.03673840548927377,0.0012280353849042497,0.14363601644729967,-0.9890900788265073,-0.29125817427786993,0.1026011792051517,-0.29500948853841386,0.13846828457143506
2.6,3.12,0.03978932050825389,0.0018179068129082834,0.2304734729222413,-1.261108770393577,-0.25267192071575906,0.19623714616750226,-0.19360606049750906,0.10519535438441735
2.61,3.1319999999999997,0.03982081462898978,0.0009590356171404996,0.1927689277862781,-0.994209000030243,-0.21752160434162005,0.11361037799075048,-0.45047143418823343,0.14051053424344423
2.62,3.144,0.04185602197884842,-0.0047672964854583505,0.23433736040447964,-1.165589960671177,-0.2054600738450781,0.0802053496911402,-0.15621071106725865,0.11380435566161394
2.63,3.1559999999999997,0.04259516433162789,0.004236329179830329,0.280861317212981,-1.1130636963951008,-0.18573987052722343,0.15608401673859423,-0.2860797631476014,0.10611776851088474
2.6399999999999997,3.1679999999999997,0.044266145037935155,-0.005070244006466147,0.26244126746103646,-1.1188231445640742,-0.10308027579575939,0.02892896182644944,-0.28355401396185254,0.16075505303268214
2.65,3.1799999999999997,0.046150137555152966,-0.0010659580076875055,0.25529038588542363,-1.048520444852733,-0.16769772299058516,0.0687684047287322,-0.22996654274101405,0.07432845685700988
2.66,3.1919999999999997,0.045421587291970565,-0.007078782084655445,0.3770750854512882,-1.061896313191692,-0.04719808894638617,0.07281663697941476,-0.17381748351944964,0.14071082292007914
2.67,3.2039999999999997,0.04891662604841951,0.0021686344024987028,0.23463345229931415,-1.0527569107168275,-0.07947761115944718,0.0055778140102944115,-0.3087363168144839,0.13505156257234058
2.6799999999999997,3.2159999999999997,0.04769093647634183,-0.012941037519604742,0.3694771617075055,-0.9418972535000438,-0.06864069425762312,0.012239416629535664,-0.14794009824622373,0.07548700282055536
2.69,3.2279999999999998,0.04969972750324061,-0.006964703555215498,0.34336745165811894,-0.9342758415945825,0.0015471850180164906,0.028487345689063973,-0.18278743922103297,0.16499847864604686
2.7,3.2399999999999998,0.04854657276385998,-0.004920839070370368,0.31689985893099615,-0.9513447581078014,-0.04251530866199871,-0.03854009987964029,-0.2630487085739299,0.07052052607715945
2.71,3.252,0.05173168659267929,-0.018464306130754504,0.37891064454285395,-0.7815613057851911,-0.024428305946693107,-0.010558424148210678,-0.10627557530031742,0.17117181303444384
2.7199999999999998,3.264,0.04728756460497217,-0.014500779190080599,0.3735022941520461,-0.8064559153016603,0.026066248023555248,-0.0385302115416858,-0.1962454698935505,0.04932625309960491
2.73,3.276,0.05167309337094795,-0.01597940729456051,0.34394270467604915,-0.769064161367714,-0.023925855609428864,-0.04526851397773854,-0.19657017002152294,0.18764030210380006
2.74,3.288,0.04823134435979577,-0.022571086263514506,0.41471582417206226,-0.6291745272333069,0.01979431926066889,-0.05059787355873193,-0.12065426347996899,0.07037258752409394
2.75,3.3,0.04862131228511163,-0.03261973096931099,0.35865520164521275,-0.6091969772627823,0.00414119687784026,-0.07789533664493586,-0.1630073420764255,0.14471576454583565
2.76,3.312,0.048215512592711285,-0.021434402227144187,0.3859922374334066,-0.5564188106005312,0.008142642123843778,-0.053413889454241636,-0.18739463701722592,0.11287521273766601
2.77,3.324,0.046841903777756294,-0.03938370077642964,0.40309831310209837,-0.4101893484046204,-0.017220249893814713,-0.08601717117951316,-0.1077535041538306,0.14500462574278644
2.78,3.336,0.04628134521510435,-0.03985215641713365,0.34574357300021147,-0.4039154875578155,-0.012941560761525629,-0.09764370629250801,-0.1737434657468113,0.10519189257527901
2.79,3.348,0.04341345478967003,-0.038783315804071405,0.3993068780506958,-0.2594310140133722,0.011030124229315997,-0.07868140335061213,-0.13380643695549924,0.15225605242853027
2.8,3.36,0.04550130400141482,-0.042060941344873606,0.3609297710046601,-0.2741139675914692,-0.04617995575467816,-0.10442415792058433,-0.19296702107247377,0.14032013640169133
2.81,3.372,0.039693160010650104,-0.05211867863324456,0.3579919904300599,-0.10011525808705296,0.029534093456797077,-0.12790289052818846,-0.06404935903347758,0.12738079650599846
2.82,3.384,0.04117852609815167,-0.04127924081958218,0.3303480721627017,-0.1481962430020381,-0.005750544051810482,-0.1058187000369176,-0.2592706639351091,0.16551098524595273
2.83,3.396,0.03979932509333107,-0.045231248146901964,0.40994444557897863,-0.06921643415422242,0.012931951374464927,-0.1212361155255635,-0.10749369710161183,0.1293458554843519
2.84,3.408,0.03567542240069089,-0.05059017032421958,0.24991602548934072,0.0168071764955168,0.012146129370212706,-0.16946536081525926,-0.14821642127670087,0.18586451738230766
2.85,3.42,0.03726995613984447,-0.04029686493022312,0.40643354505324164,-0.1282837202474526,0.050172042939916256,-0.11505528702012481,-0.26487317413714295,0.1080829344529961
2.86,3.432,0.03453703683810871,-0.04143726810153251,0.3199630219647447,0.09818072438221234,-0.022031125991415247,-0.1563141578014477,-0.12769970070863357,0.19888630089026127
2.87,3.444,0.03361564441825422,-0.04288090652003186,0.30635631316046347,-0.17288746502681862,0.031132024485838336,-0.1885798775661635,-0.22262210052895728,0.1319013309418665
2.88,3.4559999999999995,0.03161766355693315,-0.03736786304420078,0.37257446981336534,0.02820406662964986,-0.03354293689355108,-0.11161810737250452,-0.30960393400285613,0.15026870621347177
2.8899999999999997,3.4679999999999995,0.03269658775688029,-0.028327970908394704,0.33007630297387297,-0.14705589556195928,-0.05620195330991822,-0.21900343343858386,-0.15438320447047,0.1451454611247693
2.9,3.4799999999999995,0.029078085197767264,-0.03158057561511245,0.29310921637463216,-0.13374383249856808,-0.07802512274618544,-0.14025191954855487,-0.41482786782009684,0.14056038688951522
2.9099999999999997,3.4919999999999995,0.029084284852989462,-0.019915285620543142,0.3607932609161971,-0.1150885262071735,-0.07480961513262792,-0.18804638656594616,-0.2656072769323258,0.09706940688066738
2.92,3.5039999999999996,0.03193018168487984,-0.01915601461992366,0.2766352448534779,-0.17916575831925147,-0.1007553070963284,-0.17502208510746323,-0.3598067659888182,0.11405751053181769
2.9299999999999997,3.5159999999999996,0.026065237052540262,-0.014215327373431655,0.3313419570924682,-0.21538397124153313,-0.057092270830048586,-0.1487184132779882,-0.4717837869159113,0.07322758498447085
2.94,3.5279999999999996,0.03126328573173268,-0.011920937557697613,0.27673984258552997,-0.1742102669942116,-0.06719460597714025,-0.18169664532136387,-0.3665259612835048,0.05275100007496182
2.9499999999999997,3.5399999999999996,0.02958126849108923,-0.009277684206525555,0.32660890391538766,-0.29979312351632004,-0.02663385237177452,-0.10034364999262649,-0.5732353948925545,-0.014874488409326144
2.96,3.5519999999999996,0.02817539150518653,-0.007617998006307635,0.2867461069482022,-0.24025246921353377,0.00428214299887297,-0.15472762712636415,-0.5117209657766768,-0.002658440126420712
2.9699999999999998,3.5639999999999996,0.033094031811285764,-0.004258256725109285,0.27138501213593824,-0.30019017935484066,-0.019402676272970768,-0.06623812279067076,-0.6519417079640533,-0.14120593768935147
2.98,3.5759999999999996,0.029550384982712258,-0.005419936536059912,0.3209221344761496,-0.32728163549887657,0.0538046493993824,-0.07829919532530075,-0.5937943540093071,-0.15933622436944242
2.9899999999999998,3.5879999999999996,0.03249959044615607,-0.000678128558740269,0.2190141532051097,-0.2510060240899564,0.017841427079149316,-0.0671348341385786,-0.7636776676955404,-0.2836528831362887
3.0,3.5999999999999996,0.034325954223266425,-0.0005204818598094647,0.3047710698113911,-0.41559228657394665,0.05370766675460594,0.014300305353333553,-0.7398503142320574,-0.2862143909185134
3.01,3.6119999999999997,0.030869330960972243,-0.0024586024927640004,0.20475963843380554,-0.22252124919644173,0.06388001517322993,-0.016183632030283005,-0.7384291388340839,-0.3746194291659457
3.02,3.6239999999999997,0.03656641277318227,0.004153278458113942,0.27589346979436175,-0.41673477517956353,0.08621898702643864,0.015312687529355166,-0.96341842995819,-0.3182670507770204
3.03,3.6359999999999997,0.03338308184295162,-0.001203859722714857,0.17569796383537067,-0.27113339967169386,0.06582445503111761,0.12230194654533594,-0.842041153354585,-0.33815862832711996
3.04,3.6479999999999997,0.035371175863860724,0.003329070429911111,0.2445614501069486,-0.3639340626457474,0.126232714870516,0.019963902450989626,-0.9555891567509449,-0.34365178735739793
3.05,3.6599999999999997,0.037093385217215134,0.0017341785873851458,0.1749151341945008,-0.30282042000728715,0.08576585214618969,0.1589044752148623,-1.055044709171668,-0.28064202001532756
3.06,3.6719999999999997,0.03600251863702308,-0.001615556127490539,0.1533879210172569,-0.3191175920544879,0.13243879473928513,0.167692973807097,-1.050873693719408,-0.33458745495836323
3.07,3.6839999999999993,0.03969441865777882,0.0072222872514026756,0.21843504535631741,-0.32618693035229246,0.10827316627514186,0.11535433469601492,-0.9963772858630368,-0.21428796806181197
3.08,3.6959999999999997,0.03732279624397264,-0.006097055296675952,0.06474478335199597,-0.25836502715098053,0.12516252397626051,0.2660826663352191,-1.246293768085947,-0.3056907823607493
3.09,3.7079999999999993,0.04278870239360593,0.0025923540383744064,0.17942533230680574,-0.32238972478916605,0.14118977708109465,0.1881578053848194,-1.018033686010284,-0.18311686308460207
3.1,3.7199999999999998,0.040887808796753015,0.0028162821062804756,0.09846255318336927,-0.24068556960674772,0.0831863681650704,0.24924870523594816,-1.1361015961080627,-0.1717813873272993
3.11,3.7319999999999993,0.04267354524542558,-0.007635617979527134,0.05405689371095451,-0.28211637625751895,0.16128622761314518,0.2680280072078832,-1.1692639326903045,-0.21923498611877876
3.12,3.7439999999999993,0.04648127767523553,0.0019690878754044907,0.11773638353734234,-0.2252477543815259,0.09991584856292551,0.27722157715848933,-1.024205225386333,-0.07656659903530294
3.13,3.7559999999999993,0.04454871976121082,-0.0018345949722736335,0.03585626218052675,-0.2569106631470456,0.11461687469869133,0.291540865062154,-1.123762951761794,-0.12431689429606695
3.1399999999999997,3.7679999999999993,0.046980565899278896,-0.007189945532747382,0.0352775069283343,-0.21476115950478133,0.1315391195030137,0.2945727580081478,-1.0140979403036998,-0.11090462186645778
3.15,3.7799999999999994,0.048731764348578434,-0.0037429109386273784,0.031809545023825186,-0.21840025432504512,0.12054444684197153,0.34462681742572504,-1.023453522303112,-0.023711631150969657
3.16,3.7919999999999994,0.04889543588045993,-0.005395163970411978,0.03065153154647903,-0.1958173073741294,0.09833467044576455,0.3097210307854132,-0.9763355236388692,-0.07109264415137326
3.17,3.8039999999999994,0.047521983340839874,-0.009480270636439206,-0.04573378912219662,-0.21276802381498972,0.13354289109864048,0.3326964652890893,-0.8898155748388097,-0.01550486804207911
3.1799999999999997,3.8159999999999994,0.0522765362318248,-0.01278886769520928,0.026226977469757284,-0.18301572754619203,0.12479906695264645,0.3921679286812321,-0.9377300311513942,-0.030137455364232665
